ARI_all_supra,NMI_all_supra,ARI_Dec2024,NMI_Dec2024,K_supra,K_Dec2024,mean_switches,median_switches,share_zero_switches,share_le2_switches,mean_adjacent_ARI,mean_adjacent_NMI,largest_community_n_Dec,largest_community_share_Dec,mode,seed,louvain_seed,gamma,K,MQ,Q_resolution_0_5,AVI,AVU,Dec_K,Dec_MQ,Dec_Q_resolution_0_5,Dec_AVI,Dec_AVU,edges,components,largest_component_n,isolates,degree_n,degree_mean,degree_median,degree_SD,degree_min,degree_max,degree_q05,degree_q50,degree_q95,weight_n,weight_mean,weight_median,weight_SD,weight_min,weight_max,weight_q05,weight_q50,weight_q95,reference_components,connectivity_changed
0.5078148066972101,0.6304744264036851,0.021709072278727697,0.06480584464328733,13,10,2.0315126050420167,2.0,0.009978991596638655,0.821953781512605,0.8123840177933971,0.8496369331029825,1868,0.9810924369747899,collapse_fixed,24,0,0.5,13,0.7822164673725351,0.8436850075929136,0.885212028690889,0.43133467391348496,10,0.001295388968820794,0.49920701830888925,0.2103242012048449,0.2,312785,1,45696,0,45696,13.689819677871148,14.0,4.923406125038637,1.0,22.0,5.0,14.0,21.0,312785,0.610202173298478,0.5411842601927411,0.20201765423662305,0.3469137813924129,1.036267239546385,0.39779201598044794,0.5411842601927411,1.030849883578266,1,False
0.5691900558406252,0.6582433893150884,0.021394148890465876,0.06795452010371164,12,10,1.721638655462185,1.0,0.007352941176470588,0.8177521008403361,0.8472706921678658,0.8574218712203756,1864,0.9789915966386554,combined,24,24,0.5,12,0.7639614176586932,0.8370520564990616,0.8991158507460879,0.4083080614970629,10,0.001810135923089556,0.4994303897492968,0.22750364760738578,0.2,312785,1,45696,0,45696,13.689819677871148,14.0,4.923406125038637,1.0,22.0,5.0,14.0,21.0,312785,0.610202173298478,0.5411842601927411,0.20201765423662305,0.3469137813924129,1.036267239546385,0.39779201598044794,0.5411842601927411,1.030849883578266,1,False
0.4662806459692404,0.6017738581439055,0.01955300916655931,0.06372564320952484,12,9,2.034138655462185,2.0,0.005777310924369748,0.7862394957983193,0.8070638765010499,0.836283323509038,1874,0.9842436974789915,collapse_fixed,39,0,0.5,12,0.7779626481109777,0.8397013892961169,0.8898338355869765,0.395872231247961,9,0.0010167697158145065,0.4993894844472666,0.2850552540486875,0.2222222222222222,312490,1,45696,0,45696,13.676908263305322,14.0,4.914589185343431,1.0,22.0,5.0,14.0,21.0,312490,0.610187969968367,0.5410716640534812,0.20199978250149728,0.3464424035741004,1.0317927427785007,0.39771173767411006,0.5410716640534812,1.030849883578266,1,False
0.5074894242887913,0.6340888514870039,0.01624400083104674,0.04921473649592971,12,9,2.0141806722689077,2.0,0.006827731092436975,0.7967436974789915,0.817514798587906,0.8437288176530578,1877,0.9858193277310925,combined,39,39,0.5,12,0.7837387530335737,0.841196261636408,0.8884002408315513,0.4563663322272345,9,0.000708267463242533,0.49937850968057423,0.2723718592462691,0.2222222222222222,312490,1,45696,0,45696,13.676908263305322,14.0,4.914589185343431,1.0,22.0,5.0,14.0,21.0,312490,0.610187969968367,0.5410716640534812,0.20199978250149728,0.3464424035741004,1.0317927427785007,0.39771173767411006,0.5410716640534812,1.030849883578266,1,False
